	Taxon	Kingdom
b5f86e3ea4e8e93ba80f291dff358d2b	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Terriglobus; s__Terriglobus_saanensis	Bacteria
b6306ab28c4eb7b4a35036262a8c3d99	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured	Bacteria
ceb36da1a26eecc6429aa5cefb368a09	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured	Bacteria
570bca873500e4f32bee52367638310e	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured; s__uncultured_bacterium	Bacteria
0078ffbb3a29db11d99b56d574fbfaf0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
2b0614a25d916dfedc852bdedd5b82f0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
5cb2e37d1d677e39d122fedea4405631	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
88b3c6cd3ba04492fe4e7f01be1679b5	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
b05a0f45ef07f5f7c59e5d2feebf51be	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
b3c75ee7d50f9cc9fe4d20b797769ae4	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
c6c1b26a90eed02aa885bc242a473915	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
c722a811911383bb2413ad9234fbd57f	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
f4e02ec0242b8d3731f2eb480154c315	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	Bacteria
0c467f7613300583418591f00c3219f6	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__metagenome	Bacteria
0fc3bad702de0ac24b9b0ba26710e5a5	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__metagenome	Bacteria
7867e91f25046facbfb2a4b80f71d200	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__metagenome	Bacteria
6a02c4f81a7989b8128669103b6faa52	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__uncultured_Acidobacterium	Bacteria
a6487906a2eb9bc42bd21b5e078a88d9	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__uncultured_Acidobacterium	Bacteria
43235a25cd9bcb6ae3afd0f2bfaaee69	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Elev-16S-1166; f__Elev-16S-1166; g__Elev-16S-1166; s__uncultured_Acidobacteria	Bacteria
81b35651e52e52afd1c4ddfef00ed25a	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__PAUC26f; f__PAUC26f; g__PAUC26f	Bacteria
b968fc1f8ed4d7fbacac9d1f3a23ffc4	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__PAUC26f; f__PAUC26f; g__PAUC26f; s__metagenome	Bacteria
d1cfe4e344a13f2655c65d025d730468	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__PAUC26f; f__PAUC26f; g__PAUC26f; s__uncultured_bacterium	Bacteria
b8919590a499cb2066ad4d5c20e2df2a	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter	Bacteria
7c08f359661e22a2de76c625014c92e7	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_12; f__Subgroup_12; g__Subgroup_12; s__uncultured_bacterium	Bacteria
a9df6034f6717d58552a927fa73d7c14	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_12; f__Subgroup_12; g__Subgroup_12; s__uncultured_bacterium	Bacteria
a34bc4baea572c0082e77b460c6cabbd	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_13; f__Subgroup_13; g__Subgroup_13	Bacteria
2cda6547f32d96f28040bece2809e23d	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_13; f__Subgroup_13; g__Subgroup_13; s__uncultured_bacterium	Bacteria
b6abf923f288f03fbe07e8825f747601	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_13; f__Subgroup_13; g__Subgroup_13; s__uncultured_bacterium	Bacteria
345bb6e7d820fe8551d1b4354cb9fba7	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_15; f__Subgroup_15; g__Subgroup_15; s__uncultured_bacterium	Bacteria
e08aba0d3e7c8a74a71afb7bf1a9f1a5	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2	Bacteria
4c787eea76609f16d4e704961da6f7c3	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__metagenome	Bacteria
1ac0f254e6dd568f6b3b8551cb0723fa	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_bacterium	Bacteria
79b5f8db89edb220bbd2cddc73a64ce4	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_Holophaga	Bacteria
b3cc267226796490779c04278b886145	d__Bacteria; p__Acidobacteriota; c__Acidobacteriota; o__Acidobacteriota; f__Acidobacteriota; g__Acidobacteriota; s__uncultured_bacterium	Bacteria
ac1399f1464931e685c9b0fa7841d469	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales	Bacteria
d77fadc61d45d4c1f31c6782e9dc4f22	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales	Bacteria
21b1ffbecb9d1eb29e4a0db9cc25509b	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_Aminicenantes	Bacteria
7c460119301892d17068aa5d2a0c3243	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_Aminicenantes	Bacteria
596f187efa27fd0bca447ef4026fb201	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	Bacteria
702655549caf1ea37c2d02a1a57a455b	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	Bacteria
2d8bec17f4516618ab6e03e826fad51b	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_microorganism	Bacteria
8e32b316b757f0c79c6f7df0a7223b9b	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_microorganism	Bacteria
a176ae2892431708638510e134c30602	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_microorganism	Bacteria
aa4c6bb3b6717137e1d5a842057bd88a	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_soil	Bacteria
9d1546b651026f99a8c1ad1af3dc4abc	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28	Bacteria
e36e3e0b2a42a044502de99c1368a426	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_Acidobacteriaceae	Bacteria
491b76a7cab6486684834a0c2c256db1	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_bacterium	Bacteria
5f5aed3fa584fcbdd508336d3178d82f	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_bacterium	Bacteria
83019a147bc19a183070a7f48bb6075a	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_bacterium	Bacteria
b0c2a98a38d8dc29acdce48b6ad73298	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_bacterium	Bacteria
b4a55f74f521d2169b8cb78aea2ebd02	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_bacterium	Bacteria
ef9b163ce07dab20b9e58f083d825216	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_bacterium	Bacteria
c4c912015c73eb144c85dbe8719b0587	d__Bacteria; p__Acidobacteriota; c__Blastocatellia	Bacteria
41c65e4a919206194ff4c0110ae0d3da	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24	Bacteria
bc4c2b412618043fd32e27510a9ff13d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24	Bacteria
c4907d9038f53a0d8a39b0c156c5b9bc	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24	Bacteria
09da4f1df5bb13e946e337696e75d977	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_Acidobacteria	Bacteria
0ef77bca16ca614be877aede3a634e5d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_Acidobacteria	Bacteria
38d5f738c6ccdb4e556d6c9b6c8204f1	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_Acidobacteria	Bacteria
dd8591982218174658b150500a95b341	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_Acidobacteria	Bacteria
282fe7a7bd73a793a15f7e91cf030c88	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_Acidobacteriales	Bacteria
3bc282a2dfd5b9cc433db13f9bc91b73	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	Bacteria
7a6d2efcaa7649e740df3f2c7518b95c	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	Bacteria
ea2fa3a4716f240eb41d774e7975c4a5	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	Bacteria
1a307d889ccffbf2905ace5d39eaac3a	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae	Bacteria
49eb983639e68debc8cdd94872e66efe	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae	Bacteria
7df1fba5947c37f9eab6cddcb68d4265	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae	Bacteria
987869ff61a2f9aa291a016392a0b72d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae	Bacteria
a356517458fd81180f5a0799422663fa	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae	Bacteria
d327c8b7e58bb20338576cd9d53bf600	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae	Bacteria
3f8aeae137ae1384dbffd4cb33aee13c	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella; s__uncultured_bacterium	Bacteria
31bcf0a5168e76f7e320deb6bca05160	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03	Bacteria
eeaa37807c2ecde843731ca84f9903ed	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03	Bacteria
9e38c223df0ad2263e078ab70fbd1c2a	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03; s__metagenome	Bacteria
5febe7949a4981c5b02e5ecca4d32450	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03; s__uncultured_bacterium	Bacteria
6b6440cc3e11c176edfd9da3d5222905	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03; s__uncultured_bacterium	Bacteria
967770bc0be01782473e51be4bac4f89	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03; s__uncultured_soil	Bacteria
1e7808d3462d49317c9bcbe880a8cbb3	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Stenotrophobacter	Bacteria
b34cc12b32e93bb687ce122586353b8f	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Stenotrophobacter	Bacteria
0f4278767f461a1df87cb88e083d950c	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Stenotrophobacter; s__uncultured_bacterium	Bacteria
6e4b50a611f333bfb12f3b9a4a9e8b61	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__uncultured	Bacteria
a652f496fb4f9105e6797d717c3926ef	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__uncultured	Bacteria
eca52ac41332df7c692a712c3591a78a	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__uncultured	Bacteria
0d59054a5b5ea6388317f1997004ab14	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__DS-100; f__DS-100; g__DS-100	Bacteria
335ed36584b3c7110ac2c1e4560755e0	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__DS-100; f__DS-100; g__DS-100	Bacteria
7180497538073c998eb8458e187a1c70	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__DS-100; f__DS-100; g__DS-100; s__uncultured_bacterium	Bacteria
0470f4da9c0f6a56c220437dee9137d9	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
05b00d73d90ee80cf09a8e7d010a1009	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
16ab9298f3d7f93f8ac8598c124cbd18	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
17ab7f8b968c9a763ea0253bf8c86a4d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
1a725bd4b7cb2a5cddbbd47bb94d68dd	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
2008eda63e06aec0b926879151cb68e2	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
37e6064d2ca6dc36bfd4a01b0ec3d4f2	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
387c27b2c3cbbf539a806c7ac30b331d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
3d33675d4f884ef53c0dd9ba3505fc64	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
53dbd507ba9aba848d7dc68bdd15061a	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
545c938a69974754b254b49b7cdb0022	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
6118dc701648b5731ff00078844f7505	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
63e3f447ec708886c94765d9e04d00ac	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
7b8fe6ced40068312b04832e57b94127	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
7e6739b96681305429b67889c370e87a	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
825e219671d91b78e74128cb5be328dc	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
8562afaf3955423d4eda6d71b8b277d8	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
8aacbbd166beedafa01f427f98a52585	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
8d68c9de2ae98363952cba62d0b71e72	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
a1c4acc3169c2a95cf474a3645129d84	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
bdfb970b8e1ecedffb9c0d90755ffa0d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
c64370e8491963890b833135b6063e10	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
de0484c95503271d114d4e5c2212dc69	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
eca5f1e638c50f95ba0a234b79fadb7a	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
ee1800da494ba77e8e1d7d2e59a9a589	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
f697f9477cfc69ab0b685d238dd163ae	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	Bacteria
73f9f40df58f53080587b3e3d73c6161	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41; s__uncultured_Acidobacteriaceae	Bacteria
b63edd27d66cb22a08a048ce4e488c09	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Holophagales; f__Holophagaceae	Bacteria
456c9c0eb35d4d2b7d067341d958dc77	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Holophagales; f__Holophagaceae; g__Geothrix	Bacteria
281fe8f31aed641c3ffbd3080f62365d	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Holophagales; f__Holophagaceae; g__Holophagaceae; s__metagenome	Bacteria
91e00a7b9ebedc6111c6838274abb47a	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Holophagales; f__Holophagaceae; g__uncultured; s__uncultured_bacterium	Bacteria
07212ddea95bce649c9542f330cba8b1	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
088e3e8b8e090f8bc73179155def005e	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
10d8271ed667cc74d48fcdb0173af52f	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
1433cdcaa0d161b676e8f369ecab040f	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
16279d63c18f0ce497fac24287ac9ed8	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
2c0df4f91ad8f61fde7011a98fa297b8	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
2dcf81a92a0b408214bbdf1f183b19df	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
3502e3f380d9bc3066c5fcd414d9dde7	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
3bf4e18661a6e9a1c2547d9c6c2cbd95	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
46b5ffa8ac0cd64106d7ecff522d1ffb	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
49c3691e9649e29bb245c7ce74c614c4	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
4a5cf75f959f95005df0c73dc649cae2	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
4d9395094135a9a09d15e40c90cd902c	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
8154fed7bbc7d27c507ed797b4c43d9a	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
8c32ae763eef29ffdb6b934ebcb6f6ff	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
90ee0643caf65f2dc1d75c90f514d178	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
a88398b34569196edbf61c8c808a0fd2	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
aa6907b0e1bc7007007011406c010c4c	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
cec37181b037cc98204b39a08c4fd736	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
cf119285d975faea728c688366ef0950	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
d1b4dfebc4a5db2e4231aa91475cf262	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
dac577ab96b6f406d8f0d44becaaa3ac	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
ed1922e5f77ee53f2ffcd590127f5f7a	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
f3f0723737b063e98adcbe4639174b9b	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
fac2c028399f84b80975c9896bb46c51	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
ff98f6ca45bd879d5390e344ddc86d80	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	Bacteria
3a72502b1bd13796dae57ff709b6ec4c	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__metagenome	Bacteria
1cf047c86973b2a7cbe138e1a93acade	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacteria	Bacteria
359e712c0bb264541ae5bb67d50486ab	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacteria	Bacteria
eb57dcf6a1c893a052e7963456ec3e07	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacteria	Bacteria
ed004e931d4637d349b3d382149a160a	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacteria	Bacteria
faa31741a2636c941fbccea8256e90bf	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacteriales	Bacteria
3e727aef3051df91306a87322e3efacd	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacterium	Bacteria
583062ad97f5a4ab173144d3738eefa7	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacterium	Bacteria
79c18ec88e3d4a3650837e44dadbdeef	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_bacterium	Bacteria
dd142f1c55af1d080e4827b6804de9e1	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_bacterium	Bacteria
