	68_BH1	106_BH1	166_BH1	186_BH1	259_BH1	86_BH1	23_BH1	56_BH1	295_BH1	305_BH1	50_BH6	162_BH6	198_BH6	100_BH6	285_BH6	345_BH6	535_BH6	564_BH6	655_BH6	695_BH6	711_BH6
e58cd223360cdd8465e993c4e7663e0d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a1a356d52f95ee05bdaa73566e357c8	0	0.00117960195995403	0	0	0	0	0	0	0.000584429137967021	0.000576756704796693	0	0.00177119903849195	0	0	0	0	0	0	0	0	0
4bd3a16b0c29f3bffb4798b57d8cb3a8	0	0	0	0	0	0.000514825585440176	0	0	0	0.000576756704796693	0	0	0	0	0	0	0	0	0	0	0
bcaacefeffc7b087f69dda6f57287ed2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61e709c1959e17f50bbc536a751c260f	0.00358933102295934	0	0	0	0	0	0	0.00829982836049	0	0	0	0	0	0	0	0	0	0	0	0	0
0516fd825b31b1c642d0937c23199b8f	0	0	0	0	0	0	0	0.00077590463426677	0	0	0	0	0	0	0	0	0	0	0	0	0
1406eae4c52052810c46d883a5988107	0	0	0	0.000601539942252165	0	0	0	0	0	0	0	0	0	0	0	0.00010842459069717	0	0	0	0	0
41300091835845bd9f0d2c9d5efa62e5	0	0	0	0	0	0.000528739790452072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37acf9acf372bfaf1d41cccd75f36a5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000930792816469558	0.000677561861397946
81295cff685f08cb8ef7a4acdf20125f	0	0	0	0	0	0	0	0	0	0.000168220705565702	0	0	0	0	0	0.000758972134880191	0.00353441086533497	0.0015284677111196	0.00801323720600402	0.0114706526500219	0.00582703200802233
a7341a31c96b8cdf3ca162b6f2fb7b7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac0771461731ab755e0a12b2cac38ea3	0.00204220558202859	0	0	0	0	0	0	0.00637182290564529	0	0	0	0	0	0	0	0	0	0	0	0	0
b3c75ee7d50f9cc9fe4d20b797769ae4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307292282236142	0	0
43e2703da4799e73d1552863fd34b9bb	0	0	0	0	0	0	0.00141702285820479	0.000893465942489008	0	0	0.00114733076871162	0	0	0	0	0	0	0	0	0	0
d6ea5b28cf8c3f2bde3139f2e767d8ce	0	0	0	0	0	5.56568200475866E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5bd62e724465b6428b7413cba70d698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84e1f74b7363f0321d0df8986283c5fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4312b429c28933c568488f8f2ccf60be	0	0	0	0	0	0.000389597740333106	0	0.00131668665208906	0	0	0	0	0	0	0	0	0	0	0	0	0
808c9076c372780db4b8cab65a367f2c	0.00043319512346061	0	0	0	0	0	0	0.00101102725071125	0	0	0.00121482081392995	0	0	0	0	0	0	0	0	0	0
c3670bee89f7d4e4ab2b3fa58fc4ecf6	0	0	0	0	0	0	0	0	8.34898768524316E-05	0	0	0	0	0	0	0	0	0.000352723317950677	9.45514714572746E-05	0	0.00100279155486896
29fc3522a25479bcb30c35ac021f16e1	0	0	5.57320403499972E-05	6.01539942252166E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947ed2ca86b2411c9e1c3874e8a75258	0	0	0	0	0	8.34852300713799E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
efaa6e36d2345a51af2b3ddd1de9f3a8	0	0	0	0	0	0.000320026715273623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6d5584230cfe532cdde5342f3d1005e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d499f69b2405be7b6d8eb00dde0f5b2d	0	0	0	0	0	0.00130793527111828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180425fd4c9f487079f36d9c86976a90	0	0	0	0.000360923965351299	0	0.000403511945345003	0	0	0	0	0	0	0.00236868218046797	0.00109188366475863	0.00222324440355719	0	0	0.00094059551453514	0.00219832171138163	0.00399693385895751	0.00555600726346315
6ed9e78291b3057057d2e955c32b394e	0	0.000151231020506926	0.000111464080699994	0	0	0	0	0	0	7.20945880995866E-05	0	0	0	0	0	0	0	0	0	0	0.000162614846735507
1814cf7a12852047b627120f41a77167	0	0	0	0	0	8.34852300713799E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746926cf3dc9d8e56c279480c8300885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158849926531909	0.000323329708121454	0	0	0
7badb60ca40296cf39cbef5011516e7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb28b1a40981d38e6a0aab251174dae1	0	0	0	0	0	0.00146099152624915	0.0016493216874187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e62e4cf2974a3c25640b70e8da0f837	0	0	0	0	0	0.000431340355368796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51aee664c21bd301061e44d482f6716c	0	0	0	0	0	0.00136359209116587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a72502b1bd13796dae57ff709b6ec4c	0.00897332755739835	0.0111306031093098	0.00128183692804994	0.000210538979788258	0.00163334272036046	0.00237932905703433	0.00118472402899089	0.00185746866991136	0.00135671049885201	0.00129770258579256	0	0.0215074168959737	0	0	0	0	0	0	0	0	0
b73903024eca49cb1d97f73f2db0d6ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c8fd656ba44b986f1f0e10537a8ba24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000516262261228704	0	0	0	0
02460f81a805c47c90678ea06969e1dd	0	0	0	0	0	0.00016697046014276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e38cdc0771494753c7c0e451a0fef477	0	0.000302462041013853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22e435d982056bd94e3074186fe7f79e	0	0	0	0	0	0.00012522784510707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4e60c9e4b359795b9bd1b7b39b7eb93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043683729796275	0	0.0138045148327621	0.00276500219010074	0.00257473507331219
a834cea63ff560fae27ac1690069cb9e	0	0	0	0	0	0.000960080145820868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509420eae4ecb22a19ba1aa8b9677e8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0457443c9be72b440af7a301b38e5c4e	0	0	0	0	0	0	0	0	0	0	0	0.00148654205016289	0	0	0	0	0	0	0	0	0
a8df3585bec267d326495f5d3b5219f4	0	0.000665416490230476	0.00142116702892493	0.000421077959576516	0.00112644325542101	0	0.000882735551012823	0	0	0	0	0.00202422747256223	0.00160046093274863	0.0030771266915925	0.000613308800981294	0	0	0	0	0	0
487b7842d94865db8654b1fd62c7bbb1	0	0	0	0	0	0	0.000557517190113362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9cdace376f468b22ea7bac7de7e029c	0.0260535924252738	0.0259814893230899	0.0039012428244998	0.000661693936477382	0.00653337088144185	0.00108530799092794	0.0108948150901319	0.0130493052126684	0.00755583385514506	0.00922810727674709	0.0249713167307822	0.0461460606635671	0.000320092186549726	0.00287860238890911	0.000344986200551978	0	0	0	0	0	0
f1008aa93c0643955827cd510aa2a8be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191fb83796ae38927791b7d1e1f55060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a658f04dc37692dee5cee59faa0e3ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
697a7ee3b337e8d62bb1f7a16cd02700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00567310640907697	0	0	0	0	0	0
87f9f7f857affed54346d04fe1c5424e	0	0	0	0	0	2.78284100237933E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e935f5e19035060acb4d7db592d67182	0.00080450522928399	0	0	0	0	0	0.00325218360899461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3f0723737b063e98adcbe4639174b9b	0	0	0	0	0	0.000236541485202243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17f2f1ba9fba6c48c7ec6c41f233ea86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71f6132fc2b09d9281a14d6a1b75d5f8	0	0	0	0	0	4.17426150356899E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc3eeccb52a42091c06da291c38edcf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145094174332019	0
ff917526792d445cc23de7690c5b7d53	0	0	0	0	0	8.34852300713799E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22708cc56dc70eed7c2844155d0ca27a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00314826982041174	0.00181586578854649
a21a914c917d56d1160a35271f190340	0	0	0	0	0	0	0	0	0	0	0.00118107579132078	0	0	0	0	0	0	0	0	0	0
b0c3c32b34badf62df49f84121aaa25b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3101d755bc2787d3eed42f3a22565fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578f3ad3cbc0db8b77a017cc753fa01d	0	0	0	0	0	0	0	0	0.00010436234606554	7.20945880995866E-05	0	0	0	0	0	0.000722830604647801	0.00206504904491482	0.0129331883248582	0.00106370405389434	0	0.00037943464238285
a58c0c9e0ccf91b44e18cd8e6abd7d7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44a1f9c8c0e0ca7fdca264662d2d7faa	0.00024754007054892	0	0.00103104274647495	0.000751924927815207	0	0	0	0	0.000271342099770403	0.000384504469864462	0	0	0	0	0	0	0	0	0	0	0
ee68bd141d0efc556ef3599d9d58b13f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000958169075777486	0
d156420c21a9569e493e6c7cc63e1c6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bcd53dd16ed587ab1107e84b335a89a	0	0	0	0	0	0.000834852300713799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6727f115bbc29d26aa150a50d6d58974	0	0	0	0	0	0	6.96896487641702E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ac3bb1d7dedb08a012692a6f536b5af	0.00080450522928399	0.000665416490230476	0	0.000511308950914341	0.000675865953252605	0.00322809556276002	0.0115452518119309	0.000728880110977875	0.000375704445835942	0.00120157646832644	0	0	0	0	0	0	0.0526587506453278	0	0	0	0
cbef7013355bcf405dc6eaee8ce38edd	0	0	0	0	0	0.000431340355368796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf2f2df16f9b8b8197e645a185e7f781	0	0	0	0	0	0	0	0	0	0	0.000944860633056624	0.00091722807350476	0	0	0	0	0	0	0	0	0
da1c9a642f25db41436a5b38dd00866f	0	0	0.00019506214122499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e928daf285e241446b69d6572144bf44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d35a687774a614d5ffbefbf31bfe43e1	0	0	0	0	0	0.000153056255130863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17ab7f8b968c9a763ea0253bf8c86a4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35056124ea2f046af467456f01aff919	0	6.04924082027705E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271024744559178
b4c1e218247b4ad7d670d7b305c43076	0.00191843554675413	0.00347831347165931	0.00167196121049992	0.000902309913378248	0.00309771895240777	0.0121610151803977	0.0164235272254228	0.00766499729608991	0.00308912544353997	0.00569547245986735	0.00934737126273875	0.0273903279881077	0.000864248903684261	0.00287860238890911	0.000958295001533272	0	0	0	0	0	0
3b0d85dc0fa181398a14ef072d50a4bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298127219015096
788721f49490fd39aec2307c0c35337a	0	0	0	0	0	0.000180884665154656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ba0bdb3424b102f8bf278aaa6a6f6f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298127219015096
b7ac0bc559a12538548ef7ce2f485586	0	0	0	0	0	0.000403511945345003	0.00162609180449731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7826cc65733ef8a2b5cf78991053937	0	0	0	0	0	0	0	0	0	9.61261174661155E-05	0	0	0	0	0	0	0	0	0	0	0
fe5b25b6d5253947e86b2c6d6f887246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0e94809f6bbbbd72065be7426544bfd	0	0	0	0	0	0	0	0	0	0	0	0.000126514217035139	0	0	0	0	0	0	0	0	0
f91590f6b19e3fdba5d2878cd96738b2	0.0006188501763723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955795ccb65ba7519055d672c88f32d3	0.00043319512346061	0	0	0	0	0	0	0.000423220709600056	0	0	0	0	0	0	0	0	0	0	0	0	0
b11717ecf607d1c7e202315ef3d2960c	0	0	0	0	0	0	0	0	0	0	0	0	6.40184373099453E-05	0	0	0	0	0	0	0	0
6bdc77381fe2d2691d5a69ae12e4d7fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440904147438347	0	0	0
19d15ab1f8fc3e2824c7e6f6b8e1b1df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7944fc2b19d45989ccdfaac90d1d88c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142964933878718	0.00802445548337791	0.00789504786668243	0.00232698204117389	0.00384855137274033
2df80d2f7bcefff47a417cb4c7ec5a26	0	0	0	0	0	4.17426150356899E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7aa793b37d3216475a427c3d2230685d	0	0	0.000250794181574987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5b604c6fcbd4b7e394178f5bf8a4a20	0	0	0	0	0	6.95710250594832E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222cb6517cdd4b6808ff2c228a0114dc	0.00049508014109784	0	0	0	0	0	6.96896487641702E-05	0.000164585831511133	0	0	0	0	0	0	0	0	0	0	0	0	0
0e285e3d9f44a903f31fa0fd54345b68	0	0	0	0	0	0.00194798870166553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e326fee3efe965401aff2253ca20fea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432f0a2135a37d5bc222bdcbf5a24f71	0	0.000181477224608312	0.000445856322799978	0.000300769971126083	0.000225288651084202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2b18bf87ee7140ca6444438270b3357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840e3a6101e4343763968dc2e4bf4192	0	0	0	0	0	0.000111313640095173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2dd9e191a81b91117b77df5eac7e6048	0	0	0	0.000210538979788258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f8abb7123b1b95fa6180bb2db51e55e	0	0	0	0	0	0	0	0	0	0	0	0.000158142771293924	0	0	0	0	0	0	0	0	0
c90dc4744bbc9d8fe3343a8476ee3c3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264542488463008	0	0	0.00037943464238285
df16d98fe6e1a2c74d52f046b1505b2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c598e357317e25e94381fa0abca09f0	0	0	0	0	0.000168966488313151	0	0.00148671250696896	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f68b72c7c0dcd734bef78cb529596d03	0	0	0	0	0	0.000653967635559142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b4d129132f226a2a6c939ef3849b47a	0.00012377003527446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2ba1408cf97535d89a1e7fa012084e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00269471693653233	0	0
38adc2efc7b16a7c7706e2c9b5822754	0	0.000302462041013853	0	0	0	0.000111313640095173	0.000162609180449731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b08de1c3b32fa38e5f0e393c59b97e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72757357286373E-05	0	0
c826b28c9d07a3be077f9fd9c3813585	0	0.000695662694331861	0.000362258262274982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3578fc4cf857b7b4b4211738c5bd690	0	0	0	0	0	4.17426150356899E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd156df8e9407a6a10576a7d44b478c0	0	0	0	0	0	0.000306112510261726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e89977488706475a70327ea942bcfcf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298127219015096
a19f8d3f8143557e562fcfba75d207ed	0.00142335540565629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0c9a95b84971b697b78aa5611217b5f	0	0	0.000473722342974976	0	0	0	0	0	0	0.000552725175430164	0	0	0	0	0	0	0	0	0.00146554780758776	0.00145094174332019	0
3a4756c3e76d54ef7423db23b113f661	0	0	0	0	0	6.95710250594832E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5852ce31a517416a948edb3cbff5d881	0	0	0	0	0	0.000111313640095173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fd27eb19224f8795e5a6ba01fdbb10e	0	0	0	0	0	0.000584396610499659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d74d1c21be2a60fc4aceacec5d3f472f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157194351844323
cb26794a1e4291571fe4060986bad2a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000766535260621989	0.000650459386942028
0180b9f1b181157518da0a6ee56d171f	0	0	0	0	0	0	0	0	0	0.000120157646832644	0	0	0	0	0	0	0	0	0	0	0
3e99f68ff1e29a4fa7ac69b1fe7d2a22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120455540954884	0
ad7abb6b747ffc4ef6258976a3b9dc98	0	0	0.00220141559382489	0	0.000675865953252605	0	0	0	0.000584429137967021	0.000384504469864462	0	0	0.0135078902723985	0.0162128180524766	0	0	0	0	0	0	0
13c8f5a35731ee3e6d21a7bccc2c44f5	0	0	0	0	0	6.95710250594832E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3ac14e193d870746f08f2e205a904d2	0	0	0	0	0	0	0	0	0	0	0	0	0.000416119842514644	0	0.000996626801594603	0	0	0	0	0	0
498f82978eb86153219290879d6b6339	0	0	0	0	0	0.000180884665154656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a03ccb4e8f5e3b2659d8c093a0e2fbe	0	0	0	0	0	6.95710250594832E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea92d90ef499d3b30b0aee203b3d7778	0	0	0	0	0	0.000111313640095173	0.000232298829213901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c902746939bcf5535191196a2a43fd6a	0	0	0	0	0	0	0	7.05367849333427E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
b176f7b0917e1888431195ae23f89558	0	0	0	0	0	0.000306112510261726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eacd6f56c556ac851214fe174e0f5955	0	0	0	0	0	0.00012522784510707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57630348b7e0d9a0064a3db1edecebf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81808294876694E-05	0	0	0
29962fbaf9a948aa38949cd17c632a39	0	0	0.000557320403499972	0	0	0	0	0	0	0	0	0	0	0.00181980610793105	0	0	0	0	0	0	0
a40f54b1e37a2d202f40bbcf12d9f58a	0	0.00196600326659004	0.00239647773504988	0.000451154956689124	0.000337932976626302	0.00012522784510707	0	0	0.000375704445835942	0.000360472940497933	0	0	0	0	0	0	0	0	0	0	0
6201b5a6cc16853ffe4c4556eeefad88	0	0.0016332950214748	0.000278660201749986	0	0	0.000236541485202243	0	0	0	0	0	0.00721131037100294	0	0	0	0	0	0	0	0	0
670291cb710e27021d6839483d5babcf	0	0	0	0	0	0.000236541485202243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73f75999c4b881ddc5ef6cc5a7b59c12	0	0	0	0	0	0.000222627280190346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8bd3f78378c91f21d861f9882c8276ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037943464238285
62734974226de3b279ecb62f22364dfe	0	0	0	0	0	0	0	0.000446732971244504	0	0	0	0	0	0	0	0	0	0	0	0	0
4a87b81b09f374b577dc7377dd731344	0	0	0	0.000481231953801732	0	0	0	0	0.000354831976622834	0	0	0	0	0	0	0	0	0	0	0	0
1aeae79e1eb9b2c1ac8cae70bd88b457	0	0	0	0	0	0.000153056255130863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ba9c8cde479fbdcee4ebb79695ce540	0.00049508014109784	0.000241969632811082	0.000167196121049992	0	0.000225288651084202	0	0	0	0.000125234815278647	0	0	0	0	0	0	0	0	0	0	0	0
71404be09fc5453bd7c39249fa7fe970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c460119301892d17068aa5d2a0c3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f5fb21a26c5a7a2bb5b22859de74562	0	0	0	0	0	0	0.000301988477978071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5aa30da0b2685c7b0c47be160249bee	0	0	0	0	0	0.000389597740333106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f463af3cb3ab443cc4c9f80d9da47357	0	0	0	0	0	0.000222627280190346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651f7e388a738bdbd1aae3674ff8aed4	0	0	0	0	0	0	0	0	0	0.000744977410362395	0	0	0	0	0	0	0	0	0	0	0
7d7c96c53738883e7b7e90237340b922	0	0	0	0	0	0.00012522784510707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f350797e65da2f3c4e03668536a206d7	0	0	8.35980605249958E-05	0	0.000112644325542101	0	0	0	6.26174076393237E-05	0	0	0	0	0	0	0	0	0	0	0	0
a66e425032c3011777249e2b4c6386a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b5fc2ee5290e7f0f40ca20ea1cf1b3c	0	0	0	0	0	4.17426150356899E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08f16d50b0502ccf37b9a43794233199	0	0	0	0	0	0.000153056255130863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4850f28cc5c20ce17d766fc074f4dc13	0	0	0.000529454383324974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f87743d3cbffd18d1e61da01b7c426f	0	0	0	0	0	0.000500911380428279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b6417c4c3beeeb0260fb8dc648b0c5e	0	0	0	0	0	0.00012522784510707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42d8b6ceb254e7a78173efd78ea434e0	0	0	0	0	0	0	0.00013937929752834	7.05367849333427E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
5cb3a50d0a85f2d3245086fbf3ee8e2a	0	0	0	0	0	0	0	0	0	0	0	0.000506056868140557	0	0	0	0	0	0	0	0	0.000650459386942028
8aa3c2fc4f72aa5693b3dcd182fda0b6	0	0	0	0	0	0	0	0.00103453951235569	0	0	0	0	0	0	0	0	0	0	0	0	0
8b0e105bb2dcf99ac29ae5e296188303	0	0	0.000250794181574987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47d29cd3125d35799d5dec483e97b8ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5791aed89416509929a9cb728f0d321	0	0	0	0	0	0.000153056255130863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a98ad80b6c94f44cd28e231fc17e9c50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42049489118356E-05
410a40a18d0be996404b417afa13de6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
775d34fd09c420a8ec66a3ce873e88d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74281e8826e3a7da732d135588757b69	0	0	0	0.000120307988450433	0	0	0.00167255157034009	0.00446732971244504	0	0	0.00182223122089492	0	0	0	0	0	0	0	0	0	0
79be162845035fa221e427475c661230	0	0	0	0	0	0.000264369895226036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0b8a2d061eb29e0d451c60e846ccd89	0	0	0	0	0	0.000222627280190346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56d54ba1b9bc0942561fe254ae95975b	0	0	0	0	0	0	0.000580747073034752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74de108a89b3c39079b22bd2746ff0a0	0	0	0	0	0	0	0	0.000399708447955609	0	0	0	0	0	0	0	0	0	0	0	0	0
487f3f303e72277393d3b0866885075c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a933350b4628d1899d309cf800f69bac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3049d05c1ff384548a7d7b7690c762d	0.00396064112878272	0	0	0	0	0	0.00218360899461067	0.00430274388093391	0	0	0.00425187284875481	0	0	0	0	0	0	0	0	0	0
b49b6de450590d3788f51d5a9c98925c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d9887e668e93d85758cdb301a9a3256	0	0	0	0.000541385948026949	0.000506899464939454	0	0	0	0.000229597161344187	0.000336441411131404	0	0	0	0	0	0	0	0	0	0	0
cc761daf51f27c423da57f3f1f0ff5cc	0	0	0.00351111854204982	0.0109179499518768	0.015601239087581	0	0.00274112618472403	0	0.126403673554582	0.0440978563875805	0	0	0	0	0	0	0	0	0	0	0
09cadfb1a7ec6fe1e184d98a67a6773d	0	0	0	0	0	0	6.96896487641702E-05	0.000141073569866685	0	0	0	0	0	0	0	0	0	0	0	0	0
702af9e944edfd5a1a7f0dce0d566376	0.00154712544093075	0.00211723428709697	0.00128183692804994	0	0.00140805406927626	0	0	0	0.000772281360884993	0.00148995482072479	0.003678207464399	0.0132523642344308	0	0.0137312642689343	0	0	0.00222389897144673	0	0	0	0
8c30b1d610c78d4fda2db85044799203	0	0	0	0	0	0.00029219830524983	0.000232298829213901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
